cid,user_id,device,session_count,media,date_time,page
1707861786.1530878170,16616,desktop,4,organic,2018-01-01 18:00:56,/special/diet/
1708531853.1506187270,16626,mobile,1,organic,2017-11-02 14:17:00,/
1708531853.1506187270,16626,mobile,1,organic,2017-11-02 14:17:31,/prod/prod_id_10/?sys=abc123
1708531853.1506187270,16626,mobile,1,organic,2017-11-02 14:17:42,/
1708531853.1506187270,16626,mobile,1,organic,2017-11-02 14:17:58,/
1708531853.1506187270,16626,mobile,1,organic,2017-11-02 14:18:01,/prod/prod_id_6/
1708531853.1506187270,16626,mobile,1,organic,2017-11-02 14:18:11,/
1708531853.1506187270,16626,mobile,1,organic,2017-11-02 14:18:15,/prod/prod_id_7/
1708531853.1506187270,16626,mobile,1,organic,2017-11-02 14:18:31,/special/diet/
1708531853.1506187270,16626,mobile,1,organic,2017-11-02 14:18:45,/prod/prod_id_12/
1708531853.1506187270,16626,mobile,1,organic,2017-11-02 14:18:49,/prod/prod_id_14/
1708531853.1506187270,16626,mobile,1,organic,2017-11-02 14:19:08,/prod/prod_id_7/
1708531853.1506187270,16626,mobile,1,organic,2017-11-02 14:19:18,/cart/
1708531853.1506187270,16626,mobile,1,organic,2017-11-02 14:19:38,/thank_you/
1708531853.1506187270,16626,mobile,2,cpc,2017-11-18 19:33:45,/
1708531853.1506187270,16626,mobile,2,cpc,2017-11-18 19:35:03,/prod/prod_id_1/?sys=abc123
1708531853.1506187270,16626,mobile,2,cpc,2017-11-18 19:35:32,/
1708531853.1506187270,16626,mobile,2,cpc,2017-11-18 19:35:36,/prod/prod_id_1/?sys=abc123
1708531853.1506187270,16626,mobile,2,cpc,2017-11-18 19:36:58,/
1708531853.1506187270,16626,mobile,3,organic,2018-01-04 07:59:34,/
1708531853.1506187270,16626,mobile,3,organic,2018-01-04 08:00:08,/prod/prod_id_6/
1708531853.1506187270,16626,mobile,3,organic,2018-01-04 08:00:20,/
1708531853.1506187270,16626,mobile,3,organic,2018-01-04 08:00:24,/
1708531853.1506187270,16626,mobile,3,organic,2018-01-04 08:00:39,/prod/prod_id_7/
1708531853.1506187270,16626,mobile,3,organic,2018-01-04 08:00:54,/
1708531853.1506187270,16626,mobile,3,organic,2018-01-04 08:01:00,/prod/prod_id_7/
1708531853.1506187270,16626,mobile,3,organic,2018-01-04 08:01:21,/
1708531853.1506187270,16626,mobile,3,organic,2018-01-04 08:01:24,/prod/prod_id_6/
1708531853.1506187270,16626,mobile,3,organic,2018-01-04 08:03:26,/
1708531853.1506187270,16626,mobile,3,organic,2018-01-04 08:03:38,/prod/prod_id_7/
1708531853.1506187270,16626,mobile,4,social,2018-03-08 19:19:40,/
1708531853.1506187270,16626,mobile,4,social,2018-03-08 19:20:35,/prod/prod_id_7/
1708531853.1506187270,16626,mobile,4,social,2018-03-08 19:21:52,/prod/prod_id_1/?sys=abc123
1708531853.1506187270,16626,mobile,4,social,2018-03-08 19:23:40,/
1708531853.1506187270,16626,mobile,5,organic,2018-03-09 18:22:38,/
1708531853.1506187270,16626,mobile,5,organic,2018-03-09 18:23:10,/prod/prod_id_1/
1708531853.1506187270,16626,mobile,6,organic,2018-05-07 14:15:05,/
1708531853.1506187270,16626,mobile,6,organic,2018-05-07 14:16:06,/prod/prod_id_1/
1708531853.1506187270,16626,mobile,6,organic,2018-05-07 14:16:17,/
1708531853.1506187270,16626,mobile,6,organic,2018-05-07 14:16:21,/prod/prod_id_11/
1708531853.1506187270,16626,mobile,6,organic,2018-05-07 14:16:46,/
1708531853.1506187270,16626,mobile,6,organic,2018-05-07 14:16:51,/prod/prod_id_1/
1708531853.1506187270,16626,mobile,6,organic,2018-05-07 14:17:10,/
1708531853.1506187270,16626,mobile,6,organic,2018-05-07 14:17:17,/prod/prod_id_1/
1708531853.1506187270,16626,mobile,6,organic,2018-05-07 14:17:47,/cart/
1708531853.1506187270,16626,mobile,7,organic,2018-06-14 14:06:10,/
1708531853.1506187270,16626,mobile,7,organic,2018-06-14 14:06:49,/prod/prod_id_2/
1708531853.1506187270,16626,mobile,7,organic,2018-06-14 14:07:16,/
1708531853.1506187270,16626,mobile,7,organic,2018-06-14 14:07:33,/prod/prod_id_7/
1708531853.1506187270,16626,mobile,7,organic,2018-06-14 14:08:16,/prod/prod_id_5/
1708531853.1506187270,16626,mobile,7,organic,2018-06-14 14:08:20,/prod/prod_id_1/
1708531853.1506187270,16626,mobile,7,organic,2018-06-14 14:08:34,/prod/prod_id_5/
1708531853.1506187270,16626,mobile,7,organic,2018-06-14 14:08:37,/prod/prod_id_11/
1708531853.1506187270,16626,mobile,7,organic,2018-06-14 14:08:47,/prod/prod_id_1/
1708531853.1506187270,16626,mobile,7,organic,2018-06-14 14:11:10,/special/diet/
1708531853.1506187270,16626,mobile,8,cpc,2018-08-03 08:32:36,/
1708531853.1506187270,16626,mobile,8,cpc,2018-08-03 08:33:21,/prod/prod_id_12/
1708531853.1506187270,16626,mobile,8,cpc,2018-08-03 08:33:34,/
1708531853.1506187270,16626,mobile,8,cpc,2018-08-03 08:33:39,/prod/prod_id_6/
1708531853.1506187270,16626,mobile,8,cpc,2018-08-03 08:33:55,/
1708531853.1506187270,16626,mobile,8,cpc,2018-08-03 08:34:07,/prod/prod_id_1/
1708531853.1506187270,16626,mobile,8,cpc,2018-08-03 08:35:11,/
1708531853.1506187270,16626,mobile,8,cpc,2018-08-03 08:42:21,/cart/
1708531853.1506187270,16626,mobile,8,cpc,2018-08-03 08:42:55,/thank_you/
1709017901.1529284370,16722,desktop,1,cpc,2017-10-23 10:40:10,/prod/prod_id_2/
1709017901.1529284370,16722,desktop,1,cpc,2017-10-23 10:41:45,/
1709017901.1529284370,16722,desktop,1,cpc,2017-10-23 10:42:04,/prod/prod_id_2/
1709017901.1529284370,16722,desktop,1,cpc,2017-10-23 10:42:07,/special/stress/
1709017901.1529284370,16722,desktop,2,organic,2019-03-28 10:58:51,/prod/prod_id_2/
1709017901.1529284370,16722,desktop,2,organic,2019-03-28 11:05:39,/prod/prod_id_12/
1709017901.1529284370,16722,desktop,3,organic,2019-04-09 12:48:43,/prod/prod_id_14/
1709017901.1529284370,16722,desktop,3,organic,2019-04-09 12:49:47,/prod/prod_id_2/
1709017901.1529284370,16722,desktop,3,organic,2019-04-09 12:50:41,/prod/prod_id_10/
1709154915.1494313670,16801,desktop,1,(none),2017-10-23 10:42:18,/prod/prod_id_2/
1709154915.1494313670,16801,desktop,1,(none),2017-10-23 11:00:56,/special/stress/
1709154915.1494313670,16801,desktop,1,(none),2017-10-23 11:02:11,/prod/prod_id_2/?sys=abc123
1709154915.1494313670,16801,desktop,1,(none),2017-10-23 11:02:21,/cart/
1709154915.1494313670,16801,desktop,2,cpc,2017-10-24 21:10:17,/special/stress/
1709154915.1494313670,16801,desktop,2,cpc,2017-10-24 21:10:28,/prod/prod_id_2/
1709154915.1494313670,16801,desktop,3,(none),2017-10-25 10:46:51,/special/stress/
1709154915.1494313670,16801,desktop,4,(none),2017-10-30 23:58:17,/special/stress/
1709154915.1494313670,16801,desktop,5,(none),2017-10-31 21:49:11,/special/stress/
1709154915.1494313670,16801,desktop,5,(none),2017-10-31 21:49:16,/prod/prod_id_4/
1709154915.1494313670,16801,desktop,6,cpc,2017-11-01 21:33:30,/special/stress/
1709154915.1494313670,16801,desktop,6,cpc,2017-11-01 21:33:36,/prod/prod_id_1/
1709154915.1494313670,16801,desktop,6,cpc,2017-11-01 21:34:43,/prod/prod_id_14/
1709154915.1494313670,16801,desktop,6,cpc,2017-11-01 21:35:32,/prod/prod_id_2/
1709154915.1494313670,16801,desktop,7,(none),2017-11-02 20:42:06,/prod/prod_id_10/
1709154915.1494313670,16801,desktop,7,(none),2017-11-02 21:07:36,/special/stress/
1709154915.1494313670,16801,desktop,8,organic,2017-11-09 10:14:24,/prod/prod_id_14/
1709154915.1494313670,16801,desktop,8,organic,2017-11-09 10:18:33,/prod/prod_id_2/
1709154915.1494313670,16801,desktop,8,organic,2017-11-09 10:18:53,/prod/prod_id_10/
1709154916.1494313670,,desktop,1,cpc,2017-11-21 20:32:00,/special/stress/
1709154916.1494313670,,desktop,2,cpc,2017-11-27 23:57:04,/prod/prod_id_1/
1709154916.1494313670,,desktop,3,(none),2017-11-28 00:01:26,/prod/prod_id_5/
1709154916.1494313670,,desktop,4,(none),2017-11-28 21:24:43,/prod/prod_id_11/
1709154916.1494313670,,desktop,5,organic,2017-11-30 10:30:50,/special/stress/
1809154916.1494313670,,desktop,1,cpc,2017-12-04 11:19:05,/special/stress/
1809154916.1494313670,,desktop,2,cpc,2017-12-05 21:02:37,/prod/prod_id_1/
1809154916.1494313670,,desktop,3,(none),2017-12-06 20:43:00,/prod/prod_id_5/
1809154916.1494313670,,desktop,3,(none),2017-12-06 20:45:27,/prod/prod_id_11/
1809154916.1494313670,,desktop,3,(none),2017-12-06 20:58:47,/special/stress/
1809154916.1494313670,,desktop,4,organic,2017-12-14 20:36:43,/prod/prod_id_1/
1809154916.1494313670,,desktop,4,organic,2017-12-14 20:36:54,/prod/prod_id_5/?sys=abc123
1809154916.1494313670,,desktop,4,organic,2017-12-14 20:41:54,/prod/prod_id_11/?sys=abc123
1906844916.1494313670,,desktop,1,organic,2017-12-25 23:35:10,/special/stress/
1906844916.1494313670,,desktop,1,organic,2017-12-25 23:45:20,/
1906844916.1494313670,,desktop,1,organic,2017-12-25 23:45:28,/prod/prod_id_1/
1906844916.1494313670,,desktop,2,(none),2018-01-24 19:53:31,/special/stress/
1906844916.1494313670,,desktop,3,cpc,2018-01-26 19:02:46,/prod/prod_id_1/?sys=abc123
1906844916.1494313670,,desktop,4,cpc,2018-01-31 20:56:55,/prod/prod_id_5/
1909154916.1494313670,,desktop,1,cpc,2018-02-19 21:25:53,/prod/prod_id_11/
1909154916.1494313670,,desktop,2,(none),2018-02-26 17:11:15,/special/stress/
1909154916.1494313670,,desktop,2,(none),2018-02-26 17:13:41,/prod/prod_id_4/
1909154916.1494313670,,desktop,2,(none),2018-02-26 17:13:44,/prod/prod_id_1/
1909154916.1494313670,,desktop,3,organic,2018-03-02 20:03:43,/prod/prod_id_5/?sys=abc123
1909154916.1494313670,,desktop,4,cpc,2018-03-23 10:27:50,/prod/prod_id_11/
1909154916.1494313670,,desktop,4,cpc,2018-03-23 10:31:02,/prod/prod_id_4/
1909154916.1494313670,,desktop,5,(none),2018-03-23 19:38:41,/special/stress/
1909154916.1494313670,,desktop,5,(none),2018-03-23 19:38:51,/prod/prod_id_15/?sys=abc123
1909154916.1494313670,,desktop,6,referral,2018-04-04 20:13:00,/prod/prod_id_1/
1909154916.1494313670,,desktop,7,referral,2018-04-06 19:43:44,/prod/prod_id_5/
1909154916.1494313670,,desktop,8,email,2018-04-09 19:47:01,/prod/prod_id_11/
1909154916.1494313670,,desktop,9,email,2018-04-16 11:00:28,/special/stress/
1909154916.1494313670,,desktop,9,email,2018-04-16 11:00:46,/prod/prod_id_4/
1909154916.1494313670,,desktop,10,(none),2018-04-20 10:09:33,/prod/prod_id_4/
1909154916.1494313670,,desktop,10,(none),2018-04-20 10:10:12,/
1909154917.1494313670,,desktop,10,(none),2018-05-02 12:00:59,/special/stress/
1909154918.1494313670,,desktop,11,organic,2018-08-28 18:23:50,/prod/prod_id_11/
1909154919.1494313670,,desktop,12,(none),2019-03-13 19:59:59,/prod/prod_id_2/
1800041004.1543451880,16842,desktop,1,organic,2017-12-25 23:45:37,/prod/prod_id_2/
1800041004.1543451880,16842,desktop,1,organic,2017-12-25 23:47:26,/prod/prod_id_15/
1800532053.1542074380,16862,desktop,1,organic,2017-12-25 23:47:28,/special/stress/
1800532053.1542074380,16862,desktop,1,organic,2017-12-25 23:47:31,/prod/prod_id_15/
1800532053.1542074380,16862,desktop,1,organic,2017-12-25 23:47:55,/special/stress/
1800532053.1542074380,16862,desktop,1,organic,2017-12-25 23:48:16,/prod/prod_id_4/
1800532053.1542074380,16862,desktop,1,organic,2017-12-25 23:48:36,/cart/
1800532053.1542074380,16862,desktop,1,organic,2017-12-25 23:48:56,/thank_you/
1800532053.1542074380,16862,desktop,2,cpc,2018-02-07 22:32:14,/
1800532053.1542074380,16862,desktop,2,cpc,2018-02-07 22:32:26,/prod/prod_id_6/
1800532053.1542074380,16862,desktop,3,referral,2018-09-26 16:55:10,/
1800532053.1542074380,16862,desktop,3,referral,2018-09-26 16:58:25,/special/diet/
1800532053.1542074380,16862,desktop,3,referral,2018-09-26 16:58:38,/prod/prod_id_15/
1800532053.1542074380,16862,desktop,3,referral,2018-09-26 16:58:42,/special/stress/
1800711071.1538608180,,desktop,1,(none),2018-07-18 11:49:20,/prod/prod_id_2/
1800711071.1538608180,,desktop,1,(none),2018-07-18 11:49:49,/prod/prod_id_12/?sys=abc123
1800711071.1538608180,,desktop,1,(none),2018-07-18 11:52:14,/prod/prod_id_2/
1800711071.1538608180,,desktop,1,(none),2018-07-18 11:52:20,/prod/prod_id_11/
1800711071.1538608180,,desktop,2,organic,2018-09-26 17:09:18,/
1800711071.1538608180,,desktop,2,organic,2018-09-26 17:09:24,/prod/prod_id_1/?sys=abc123
1800711071.1538608180,,desktop,2,organic,2018-09-26 17:09:33,/special/diet/
1800711071.1538608180,,desktop,2,organic,2018-09-26 17:09:53,/cart/
1800711071.1538608180,,desktop,3,organic,2019-02-28 11:04:59,/
1800951095.1543037880,16936,desktop,1,social,2017-10-03 20:22:40,/prod/prod_id_13/
1800951095.1543037880,16936,desktop,2,referral,2017-10-03 22:06:18,/prod/prod_id_1/
1800951095.1543037880,16936,desktop,2,referral,2017-10-03 22:14:00,/prod/prod_id_14/
1800951095.1543037880,16936,desktop,2,referral,2017-10-03 22:14:35,/prod/prod_id_4/
1800951095.1543037880,16936,desktop,3,(none),2018-07-18 11:54:12,/prod/prod_id_2/
1800951095.1543037880,16936,desktop,4,(none),2018-08-23 09:26:15,/prod/prod_id_8/
1801322132.1545387380,16996,mobile,1,email,2017-01-20 11:53:50,/prod/prod_id_6/
1801322132.1545387380,16996,mobile,1,email,2017-01-20 11:54:50,/prod/prod_id_9/
1801322132.1545387380,16996,mobile,2,organic,2017-04-04 15:13:45,/prod/prod_id_13/
1801322132.1545387380,16996,mobile,3,cpc,2017-04-12 10:40:09,/prod/prod_id_10/
1801322132.1545387380,16996,mobile,4,referral,2017-10-03 22:10:31,/prod/prod_id_6/
1801322132.1545387380,16996,mobile,4,referral,2017-10-03 22:17:51,/cart/
1801322132.1545387380,16996,mobile,4,referral,2017-10-03 22:17:59,/thank_you/
1801322132.1545387380,16996,mobile,5,referral,2018-12-05 20:25:23,/prod/prod_id_7/
1801322132.1545387380,16996,mobile,6,referral,2018-12-09 10:54:50,/prod/prod_id_1/?sys=abc123
1801322132.1545387380,16996,mobile,6,referral,2018-12-09 10:55:08,/prod/prod_id_13/
1801322132.1545387380,16996,mobile,7,social,2018-12-14 16:44:10,/prod/prod_id_9/
1801322132.1545387380,16996,mobile,8,social,2019-02-10 12:28:41,/prod/prod_id_10/
1801322132.1545387380,16996,mobile,9,cpc,2019-02-16 22:17:57,/prod/prod_id_9/
1801322132.1545387380,16996,mobile,9,cpc,2019-02-16 22:18:04,/prod/prod_id_1/?sys=abc123
1801322132.1545387380,16996,mobile,9,cpc,2019-02-16 22:18:18,/prod/prod_id_13/
1801471147.1528431780,17025,desktop,2,cpc,2018-07-21 00:07:46,/prod/prod_id_7/?sys=abc123
1801471147.1528431780,17025,desktop,2,cpc,2018-07-21 00:10:16,/prod/prod_id_4/
1801471147.1528431780,17025,desktop,2,cpc,2018-07-21 00:10:44,/prod/prod_id_7/
1801471147.1528431780,17025,desktop,3,organic,2019-07-19 00:56:18,/prod/prod_id_14/
1801651165.1500008080,17040,desktop,1,cpc,2019-07-19 00:57:33,/prod/prod_id_1/
1801651165.1500008080,17040,desktop,1,cpc,2019-07-19 00:58:00,/prod/prod_id_11/
1801651165.1500008080,17040,desktop,1,cpc,2019-07-19 00:58:20,/cart/
1801651165.1500008080,17040,desktop,1,cpc,2019-07-19 00:58:50,/thank_you/
1801651165.1500008080,17040,desktop,2,organic,2019-11-30 08:12:29,/special/diet/
1801651165.1500008080,17040,desktop,2,organic,2019-11-30 08:12:31,/special/diet/
1801651165.1500008080,17040,desktop,2,organic,2019-11-30 08:13:01,/special/diet/
1801651165.1500008080,17040,desktop,2,organic,2019-11-30 08:13:04,/prod/prod_id_2/
1802431243.1524640880,17097,mobile,1,organic,2017-07-07 16:17:46,/prod/prod_id_14/
1802431243.1524640880,17097,mobile,2,cpc,2017-09-25 12:08:56,/prod/prod_id_10/
1802431243.1524640880,17097,mobile,2,cpc,2017-09-25 12:26:41,/prod/prod_id_6/
1802431243.1524640880,17097,mobile,2,cpc,2017-09-25 12:28:09,/prod/prod_id_13/
1802431243.1524640880,17097,mobile,3,cpc,2019-11-30 08:13:15,/prod/prod_id_1/
1802431243.1524640880,17097,mobile,3,cpc,2019-11-30 08:13:36,/prod/prod_id_3/
1802431243.1524640880,17097,mobile,3,cpc,2019-11-30 08:13:58,/special/stress/
1802431243.1524640880,17097,mobile,3,cpc,2019-11-30 08:14:00,/prod/prod_id_3/
1802431243.1524640880,17097,mobile,3,cpc,2019-11-30 08:14:03,/prod/prod_id_5/
1802431243.1524640880,17097,mobile,3,cpc,2019-11-30 08:14:44,/prod/prod_id_15/
1803045304.1514529280,17237,desktop,1,organic,2017-12-18 11:21:51,/prod/prod_id_12/?sys=abc123
1803045304.1514529280,17237,desktop,1,organic,2017-12-18 11:27:10,/special/stress/
1803045304.1514529280,17237,desktop,1,organic,2017-12-18 11:27:15,/prod/prod_id_2/
1803045304.1514529280,17237,desktop,1,organic,2017-12-18 11:27:26,/prod/prod_id_13/
1803045304.1514529280,17237,desktop,2,cpc,2019-04-19 20:10:47,/prod/prod_id_6/?sys=abc123
1803045304.1514529280,17237,desktop,3,social,2019-04-20 20:17:46,/prod/prod_id_5/
1803697369.1514270980,,desktop,2,(none),2017-09-24 02:21:11,/
1803697369.1514270980,,desktop,2,(none),2017-09-24 02:21:15,/prod/prod_id_14/
1803697369.1514270980,,desktop,2,(none),2017-09-24 02:21:24,/special/diet/
1803697369.1514270980,,desktop,2,(none),2017-09-24 02:21:49,/prod/prod_id_5/
1803697369.1514270980,,desktop,3,organic,2017-12-18 11:29:16,/special/stress/
1803697369.1514270980,,desktop,3,organic,2017-12-18 11:29:20,/prod/prod_id_2/
1803697369.1514270980,,desktop,3,organic,2017-12-18 11:29:24,/prod/prod_id_12/
1803697369.1514270980,,desktop,3,organic,2017-12-18 11:29:33,/prod/prod_id_13/
1803697369.1514270980,,desktop,3,organic,2017-12-18 11:29:57,/prod/prod_id_2/
1803697369.1514270980,,desktop,3,organic,2017-12-18 11:30:07,/prod/prod_id_11/
1803697369.1514270980,,desktop,3,organic,2017-12-18 11:30:37,/cart/
1803697369.1514270980,,desktop,3,organic,2017-12-18 11:30:57,/thank_you/
1803697369.1514270980,,desktop,4,cpc,2017-12-18 14:37:20,/prod/prod_id_11/
1803697369.1514270980,,desktop,4,cpc,2017-12-18 14:38:52,/prod/prod_id_2/
1803697369.1514270980,,desktop,4,cpc,2017-12-18 14:39:05,/prod/prod_id_2/
1803697369.1514270980,,desktop,4,cpc,2017-12-18 14:39:13,/prod/prod_id_12/
1803697369.1514270980,,desktop,4,cpc,2017-12-18 14:39:27,/prod/prod_id_2/
1803697369.1514270980,,desktop,4,cpc,2017-12-18 14:39:31,/prod/prod_id_15/
1803697369.1514270980,,desktop,4,cpc,2017-12-18 14:40:00,/prod/prod_id_2/?sys=abc123
1803697369.1514270980,,desktop,4,cpc,2017-12-18 14:40:06,/prod/prod_id_14/?sys=abc123
1803697369.1514270980,,desktop,5,social,2018-01-09 15:53:29,/prod/prod_id_12/
1803831383.1542608980,,desktop,1,organic,2017-10-02 16:20:13,/prod/prod_id_11/
1803831383.1542608980,,desktop,1,organic,2017-10-02 16:20:26,/prod/prod_id_14/
1803831383.1542608980,,desktop,1,organic,2017-10-02 16:21:17,/prod/prod_id_5/
1803831383.1542608980,,desktop,1,organic,2017-10-02 16:21:31,/prod/prod_id_2/
1803831383.1542608980,,desktop,1,organic,2017-10-02 16:21:51,/cart/
1803831383.1542608980,,desktop,2,cpc,2017-10-03 14:42:21,/prod/prod_id_3/
1803831383.1542608980,,desktop,2,cpc,2017-10-03 14:45:27,/prod/prod_id_10/
1803831383.1542608980,,desktop,2,cpc,2017-10-03 14:47:08,/prod/prod_id_3/?sys=abc123
1803831383.1542608980,,desktop,3,organic,2017-10-04 17:37:13,/
1803831383.1542608980,,desktop,3,organic,2017-10-04 17:38:38,/prod/prod_id_2/
1803831383.1542608980,,desktop,3,organic,2017-10-04 18:02:30,/special/diet/
1803831383.1542608980,,desktop,3,organic,2017-10-04 18:02:41,/prod/prod_id_14/
1803831383.1542608980,,desktop,4,organic,2017-10-05 20:00:41,/
1803831383.1542608980,,desktop,4,organic,2017-10-05 20:02:23,/prod/prod_id_14/?sys=abc123
1803831383.1542608980,,desktop,4,organic,2017-10-05 20:08:46,/prod/prod_id_5/
1803831383.1542608980,,desktop,5,cpc,2017-10-23 17:27:00,/
1803831383.1542608980,,desktop,5,cpc,2017-10-23 17:32:39,/prod/prod_id_14/
1803831383.1542608980,,desktop,6,social,2017-10-31 17:13:36,/special/diet/
1803831383.1542608980,17277,desktop,7,organic,2018-03-27 15:56:14,/
1803831383.1542608980,17277,desktop,7,organic,2018-03-27 15:56:20,/prod/prod_id_1/
1803831383.1542608980,17277,desktop,8,organic,2018-03-27 16:31:21,/
1803831383.1542608980,17277,desktop,8,organic,2018-03-27 16:31:26,/prod/prod_id_1/
1803831383.1542608980,17277,desktop,8,organic,2018-03-27 16:37:16,/prod/prod_id_1/?sys=abc123
1803831383.1542608980,17277,desktop,8,organic,2018-03-27 16:37:33,/special/diet/
1803831383.1542608980,17277,desktop,8,organic,2018-03-27 16:37:43,/cart/
1803831383.1542608980,17277,desktop,8,organic,2018-03-27 16:37:59,/thank_you/
1803831383.1542608980,17277,desktop,9,organic,2018-03-28 18:36:02,/prod/prod_id_1/
1803831383.1542608980,17277,desktop,10,organic,2018-11-27 10:01:31,/prod/prod_id_2/
1803831383.1542608980,17277,desktop,11,cpc,2018-12-18 09:33:51,/prod/prod_id_2/?sys=abc123
1803831383.1542608980,17277,desktop,11,cpc,2018-12-18 09:35:17,/prod/prod_id_12/
1803831383.1542608980,17277,desktop,11,cpc,2018-12-18 09:48:19,/prod/prod_id_2/
1805881588.1391075320,,desktop,1,cpc,2019-01-20 15:50:26,/prod/prod_id_15/
1805989598.1540542380,17440,desktop,1,organic,2017-10-04 15:38:50,/prod/prod_id_6/
1805989598.1540542380,17440,desktop,2,referral,2018-01-24 11:55:09,/prod/prod_id_14/
1805989598.1540542380,17440,desktop,3,organic,2018-01-30 10:12:24,/prod/prod_id_11/
1805989598.1540542380,17440,desktop,4,organic,2018-03-13 15:54:51,/prod/prod_id_15/
1805989598.1540542380,17440,desktop,5,cpc,2018-12-18 09:49:41,/special/diet/
1805989598.1540542380,17440,desktop,5,cpc,2018-12-18 09:50:43,/prod/prod_id_5/
1805989598.1540542380,17440,desktop,5,cpc,2018-12-18 09:50:48,/prod/prod_id_1/
1805989598.1540542380,17440,desktop,5,cpc,2018-12-18 09:50:53,/prod/prod_id_5/
1805989598.1540542380,17440,desktop,5,cpc,2018-12-18 09:51:26,/prod/prod_id_1/
1805989598.1540542380,17440,desktop,5,cpc,2018-12-18 09:51:36,/prod/prod_id_9/
1805989598.1540542380,17440,desktop,5,cpc,2018-12-18 09:52:21,/prod/prod_id_1/
1805989598.1540542380,17440,desktop,5,cpc,2018-12-18 09:52:27,/prod/prod_id_2/
1805989598.1540542380,17440,desktop,5,cpc,2018-12-18 09:53:50,/prod/prod_id_2/
1805989598.1540542380,17440,desktop,6,organic,2018-12-19 16:30:07,/prod/prod_id_1/
1805989598.1540542380,17440,desktop,7,organic,2018-12-20 15:43:32,/
1806241624.1513066480,,desktop,1,(none),2017-12-08 19:40:30,/prod/prod_id_12/
1806241624.1513066480,,desktop,2,(none),2017-12-18 15:29:01,/prod/prod_id_12/?sys=abc123
1806241624.1513066480,,desktop,2,(none),2017-12-18 15:29:27,/prod/prod_id_6/
1806241624.1513066480,,desktop,2,(none),2017-12-18 15:29:54,/prod/prod_id_12/
1006241624.1513066480,17624,desktop,1,referral,2018-04-11 11:07:33,/prod/prod_id_2/
1006241624.1513066480,17624,desktop,1,referral,2018-04-11 11:08:51,/prod/prod_id_5/
1006241624.1513066480,17624,desktop,2,referral,2018-10-10 09:05:56,/prod/prod_id_5/
1006241624.1513066480,17624,desktop,3,organic,2018-10-23 12:56:56,/prod/prod_id_2/
1006241624.1513066480,17624,desktop,4,cpc,2019-01-31 09:35:00,/
1006241624.1513066480,17624,desktop,4,cpc,2019-01-31 09:40:11,/special/stress/
1006241624.1513066480,17624,desktop,4,cpc,2019-01-31 09:40:19,/special/stress/
1006241624.1513066480,17624,desktop,4,cpc,2019-01-31 09:40:25,/prod/prod_id_2/
1006241624.1513066480,17624,desktop,4,cpc,2019-01-31 09:40:45,/cart/
1006241624.1513066480,17624,desktop,4,cpc,2019-01-31 09:41:25,/thank_you/
1006241624.1513066480,17624,desktop,5,organic,2019-03-27 16:47:56,/prod/prod_id_14/
1807055705.1523400180,17807,desktop,1,(none),2017-12-18 15:30:05,/prod/prod_id_6/
1807055705.1523400180,17807,desktop,1,(none),2017-12-18 15:36:03,/prod/prod_id_2/
1807055705.1523400180,17807,desktop,1,(none),2017-12-18 15:36:18,/prod/prod_id_15/?sys=abc123
1807055705.1523400180,17807,desktop,1,(none),2017-12-18 15:36:27,/prod/prod_id_1/
1807055705.1523400180,17807,desktop,1,(none),2017-12-18 15:36:52,/prod/prod_id_2/
1807055705.1523400180,17807,desktop,1,(none),2017-12-18 15:36:55,/prod/prod_id_2/?sys=abc123
1807055705.1523400180,17807,desktop,2,cpc,2018-05-14 08:12:05,/prod/prod_id_1/
1807055705.1523400180,17807,desktop,3,organic,2018-11-07 22:15:40,/prod/prod_id_2/
1807055705.1523400180,17807,desktop,4,cpc,2018-11-10 19:02:38,/prod/prod_id_11/
1807055705.1523400180,17807,desktop,4,cpc,2018-11-10 19:10:11,/prod/prod_id_10/
1807055705.1523400180,17807,desktop,5,organic,2018-11-11 18:11:37,/prod/prod_id_2/
1808761876.1531452380,17808,desktop,1,organic,2018-10-27 15:46:21,/prod/prod_id_14/
1808761876.1531452380,17808,desktop,2,organic,2018-11-25 22:02:00,/prod/prod_id_2/
1808761876.1531452380,17808,desktop,3,organic,2018-12-16 10:43:09,/prod/prod_id_5/?sys=abc123
1808761876.1531452380,17808,desktop,4,cpc,2018-12-20 14:45:21,/prod/prod_id_11/
1808761876.1531452380,17808,desktop,4,cpc,2018-12-20 14:46:51,/prod/prod_id_10/
1808761876.1531452380,17808,desktop,5,organic,2019-02-02 13:18:13,/prod/prod_id_2/
1808881888.1540622780,,mobile,3,organic,2017-12-13 12:47:12,/prod/prod_id_4/
1808881888.1540622780,,mobile,3,organic,2017-12-13 12:47:19,/prod/prod_id_6/
1808881888.1540622780,,mobile,4,organic,2017-12-25 13:33:42,/prod/prod_id_9/
1808881888.1540622780,,mobile,5,organic,2017-12-28 16:03:20,/
1808881888.1540622780,,mobile,6,referral,2019-02-27 07:05:52,/prod/prod_id_11/
1808881888.1540622780,,mobile,7,cpc,2019-07-12 07:17:46,/prod/prod_id_2/
1709142914.1519320980,,desktop,59,cpc,2017-11-02 16:55:30,/prod/prod_id_1/
1709142914.1519320980,,desktop,59,cpc,2017-11-02 16:57:37,/prod/prod_id_4/
1709142914.1519320980,,desktop,59,cpc,2017-11-02 16:58:23,/prod/prod_id_2/
